libkpim6akonadiagentbase6:amd64,4:25.08.1-0ubuntu2
libkpim6akonadiagentwidgetbase6:amd64,4:25.08.1-0ubuntu2
libkpim6akonadicalendar6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadicalendarcore6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadicontactcore6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadicontactwidgets6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadicore6:amd64,4:25.08.1-0ubuntu2
libkpim6akonadimime6:amd64,4:25.08.1-0ubuntu2
libkpim6akonadiprivate6:amd64,4:25.08.1-0ubuntu2
libkpim6akonadisearchcore6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadisearchdebug6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadisearchpim6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadisearchxapian6:amd64,4:25.08.1-0ubuntu1
libkpim6akonadiwidgets6:amd64,4:25.08.1-0ubuntu2
libkpim6akonadixml6:amd64,4:25.08.1-0ubuntu2
libkpim6calendarsupport6:amd64,4:25.08.1-0ubuntu1
libkpim6calendarutils6:amd64,4:25.08.1-0ubuntu1
libkpim6eventviews6:amd64,4:25.08.1-0ubuntu1
libkpim6gapicalendar6:amd64,25.08.1-0ubuntu1
libkpim6gapicore6:amd64,25.08.1-0ubuntu1
libkpim6gapipeople6:amd64,25.08.1-0ubuntu1
libkpim6gapitasks6:amd64,25.08.1-0ubuntu1
libkpim6grantleetheme6:amd64,25.08.1-0ubuntu1
libkpim6gravatar6:amd64,4:25.08.1-0ubuntu1
libkpim6identitymanagementcore6:amd64,25.08.1-0ubuntu1
libkpim6identitymanagementquick6:amd64,25.08.1-0ubuntu1
libkpim6identitymanagementwidgets6:amd64,25.08.1-0ubuntu1
libkpim6imap6:amd64,25.08.1-0ubuntu1
libkpim6importwizard6:amd64,4:25.08.1-0ubuntu1
libkpim6incidenceeditor6:amd64,25.08.1-0ubuntu1
libkpim6itinerary6:amd64,25.08.1-0ubuntu2
libkpim6kmanagesieve6:amd64,4:25.08.1-0ubuntu1
libkpim6kontactinterface6:amd64,25.08.1-0ubuntu2
libkpim6ksieve6:amd64,4:25.08.1-0ubuntu1
libkpim6ksievecore6:amd64,4:25.08.1-0ubuntu1
libkpim6ksieveui6:amd64,4:25.08.1-0ubuntu1
libkpim6ldapcore6:amd64,25.08.1-0ubuntu1
libkpim6ldapwidgets6:amd64,25.08.1-0ubuntu1
libkpim6libkdepim6:amd64,4:25.08.1-0ubuntu1
libkpim6libkleo6:amd64,4:25.08.1-0ubuntu1
libkpim6mailcommon6:amd64,4:25.08.1-0ubuntu1
libkpim6mailimporter6:amd64,4:25.08.1-0ubuntu1
libkpim6mailimporterakonadi6:amd64,4:25.08.1-0ubuntu1
libkpim6mailtransport6:amd64,25.08.1-0ubuntu1
libkpim6mbox6:amd64,25.08.1-0ubuntu1
libkpim6messagecomposer6:amd64,4:25.08.1-0ubuntu1
libkpim6messagecore6:amd64,4:25.08.1-0ubuntu1
libkpim6messagelist6:amd64,4:25.08.1-0ubuntu1
libkpim6messageviewer6:amd64,4:25.08.1-0ubuntu1
libkpim6mime6:amd64,25.08.1-0ubuntu1
libkpim6mimetreeparser6:amd64,4:25.08.1-0ubuntu1
libkpim6mimetreeparsercore6:amd64,25.08.1-0ubuntu1
libkpim6mimetreeparserwidgets6:amd64,25.08.1-0ubuntu1
libkpim6pimcommon6:amd64,4:25.08.1-0ubuntu1
libkpim6pimcommonactivities6:amd64,4:25.08.1-0ubuntu1
libkpim6pimcommonakonadi6:amd64,4:25.08.1-0ubuntu1
libkpim6pkpass6:amd64,25.08.1-0ubuntu1
libkpim6smtp6:amd64,25.08.1-0ubuntu1
libkpim6templateparser6:amd64,4:25.08.1-0ubuntu1
libkpim6textedit6:amd64,25.08.1-0ubuntu1
libkpim6tnef6:amd64,4:25.08.1-0ubuntu1
libkpim6webengineviewer6:amd64,4:25.08.1-0ubuntu1
libkpimtextedit-data,25.08.1-0ubuntu1
libkpipewire-data,6.4.5-0ubuntu1
libkpipewire6:amd64,6.4.5-0ubuntu1
libkpipewiredmabuf6:amd64,6.4.5-0ubuntu1
libkpipewirerecord6:amd64,6.4.5-0ubuntu1
libkpmcore13:amd64,25.08.1-0ubuntu1
libkquickcontrolsprivate0:amd64,6.17.0-0ubuntu1
libkrb5-3:amd64,1.21.3-5ubuntu2
libkrb5-3:i386,1.21.3-5ubuntu2
libkrb5support0:amd64,1.21.3-5ubuntu2
libkrb5support0:i386,1.21.3-5ubuntu2
libksba8:amd64,1.6.7-2
libkscreen-bin,4:6.4.5-0ubuntu2
libkscreen-data,4:6.4.5-0ubuntu2
libkscreenlocker6:amd64,6.4.5-0ubuntu1
libksieve-data,4:25.08.1-0ubuntu1
libksmtp-data,25.08.1-0ubuntu1
libksysguard-bin,4:6.4.5-0ubuntu1
libksysguard-data,4:6.4.5-0ubuntu1
libksysguardformatter2,4:6.4.5-0ubuntu1
libksysguardsensorfaces2,4:6.4.5-0ubuntu1
libksysguardsensors2,4:6.4.5-0ubuntu1
libksysguardsystemstats2,4:6.4.5-0ubuntu1
libktextaddons-data,1.6.0-0ubuntu1
libktnef-data,4:25.08.1-0ubuntu1
libkwaylandclient6:amd64,4:6.4.5-0ubuntu2
libkwin-x11-6,4:6.4.5-0ubuntu3
libkwin6,4:6.4.5-0ubuntu3
libkworkspace6-6,4:6.4.5-0ubuntu4
liblab-gamut1:amd64,2.42.4-3build2
liblangtag-common,0.6.7-1ubuntu1
liblangtag1:amd64,0.6.7-1ubuntu1
liblapack3:amd64,3.12.1-6build1
liblastlog2-2:amd64,2.41-4ubuntu4.2
liblayershellqtinterface6:amd64,6.4.5-0ubuntu3
liblc3-1:amd64,1.1.3+dfsg-1
liblcms2-2:amd64,2.16-2
liblcms2-2:i386,2.16-2
liblcms2-utils,2.16-2
libldacbt-abr2:amd64,2.0.2.3+git20200429+ed310a0-5
libldacbt-enc2:amd64,2.0.2.3+git20200429+ed310a0-5
libldap-common,2.6.10+dfsg-1ubuntu2.1
libldap2:amd64,2.6.10+dfsg-1ubuntu2.1
libldb2:amd64,2:2.11.0+samba4.22.3+dfsg-4ubuntu2.2
libleptonica6:amd64,1.84.1-4
liblerc4:amd64,4.0.0+ds-5ubuntu1
libleveldb1d:amd64,1.23-5build1
liblibreoffice-java,4:25.8.5-0ubuntu0.25.10.1
liblilv-0-0:amd64,0.24.26-1
liblinear4:amd64,2.3.0+dfsg-5build1
liblirc-client0t64:amd64,0.10.2-0.10build1
liblist-compare-perl,0.55-2
liblist-someutils-perl,0.59-1
liblist-someutils-xs-perl:amd64,0.58-3build5
liblist-utilsby-perl,0.12-2
libllvm20:amd64,1:20.1.8-0ubuntu4
libllvm20:i386,1:20.1.8-0ubuntu4
liblmdb0:amd64,0.9.31-1build1
liblocale-gettext-perl,1.07-7build1
liblouis-data,3.33.0-1build1
liblouis20:amd64,3.33.0-1build1
liblouisutdml-bin,2.12.0-8
liblouisutdml-data,2.12.0-8
liblouisutdml9t64:amd64,2.12.0-8
liblqr-1-0:amd64,0.4.2-2.1build2
liblrdf0:amd64,0.6.1-4build1
liblsan0:amd64,15.2.0-4ubuntu4
liblsof0,4.99.4+dfsg-2build1
libltc11:amd64,1.3.2-1build1
libltdl7:amd64,2.5.4-4build1
liblua5.2-0:amd64,5.2.4-3build2
liblua5.3-0:amd64,5.3.6-2build2
liblua5.4-0:amd64,5.4.8-1
liblvm2cmd2.03:amd64,2.03.31-2ubuntu2
liblwp-mediatypes-perl,6.04-2
liblwp-protocol-https-perl,6.14-1
liblz4-1:amd64,1.10.0-4build1
liblzma5:amd64,5.8.1-1build2
liblzma5:i386,5.8.1-1build2
liblzo2-2:amd64,2.10-3build1
libm17n-0:amd64,1.8.5-1build1
libmad0:amd64,0.15.1b-11ubuntu2
libmaeparser1:amd64,1.3.1-1build3
libmagic-mgc,1:5.46-5build1
libmagic1t64:amd64,1:5.46-5build1
libmagickcore-7.q16-10:amd64,8:7.1.2.3+dfsg1-1
libmagickcore-7.q16-10-extra:amd64,8:7.1.2.3+dfsg1-1
libmagickwand-7.q16-10:amd64,8:7.1.2.3+dfsg1-1
libmailcommon-data,4:25.08.1-0ubuntu1
libmailimporter-data,4:25.08.1-0ubuntu1
libmailtools-perl,2.22-1
libmalcontent-0-0:amd64,0.13.0-1ubuntu2.1
libmarblewidget-qt6-28:amd64,4:25.08.1-0ubuntu1.1
libmarisa0:amd64,0.2.6-19
libmarkdown2:amd64,2.2.7-2.1
libmath-base85-perl,0.5+dfsg-2
libmatroska7:amd64,1.7.1-1build1
libmaxminddb0:amd64,1.12.2-1build1
libmbedcrypto16:amd64,3.6.2-3ubuntu1
libmbim-glib4:amd64,1.32.0-1ubuntu1
libmbim-proxy,1.32.0-1ubuntu1
libmbim-utils,1.32.0-1ubuntu1
libmd0:amd64,1.1.0-2build3
libmd0:i386,1.1.0-2build3
libmd4c0:amd64,0.5.2-2
libmediaart-2.0-0:amd64,1.9.7-1
libmhash2:amd64,0.9.9.9-10
libmimetreeparser-data,25.08.1-0ubuntu1
libminizip1t64:amd64,1:1.3.dfsg+really1.3.1-1ubuntu2
libmjpegutils-2.1-0t64:amd64,1:2.1.0+debian-8.1build1
libmldbm-perl,2.05-4
libmm-glib0:amd64,1.24.2-0ubuntu1
libmms0:amd64,0.6.4-3build1
libmng2:amd64,2.0.3+dfsg-4build1
libmnl0:amd64,1.0.5-3
libmodplug1:amd64,1:0.8.9.0-3build1
libmodule-implementation-perl,0.09-2
libmodule-runtime-perl,0.018-1
libmoo-perl,2.005005-1
libmoox-aliases-perl,0.001006-2
libmount1:amd64,2.41-4ubuntu4.2
libmount1:i386,2.41-4ubuntu4.2
libmouse-perl:amd64,2.5.11-1build1
libmozjs-140-0:amd64,140.3.0-1
libmp3lame0:amd64,3.100-6build1
libmp3lame0:i386,3.100-6build1
libmpathcmd0,0.11.1-3ubuntu2
libmpathpersist0,0.11.1-3ubuntu2
libmpc3:amd64,1.3.1-1build3
libmpcdec6:amd64,2:0.1~r495-3
libmpeg2-4:amd64,0.5.1-9build2
libmpeg2encpp-2.1-0t64:amd64,1:2.1.0+debian-8.1build1
libmpfi0:amd64,1.5.4+ds-4
libmpfr6:amd64,4.2.2-1build1
libmpg123-0t64:amd64,1.32.10-1
libmpg123-0t64:i386,1.32.10-1
libmplex2-2.1-0t64:amd64,1:2.1.0+debian-8.1build1
libmpv2:amd64,0.40.0-3ubuntu1
libmsgraph-1-1:amd64,0.3.3-3
libmspack0t64:amd64,0.11-1.1build1
libmspub-0.1-1:amd64,0.1.4-4
libmtdev1t64:amd64,1.1.7-1
libmtp-common,1.1.22-1ubuntu0.1
libmtp-runtime,1.1.22-1ubuntu0.1
libmtp9t64:amd64,1.1.22-1ubuntu0.1
libmujs3:amd64,1.3.6-1
libmultipath0,0.11.1-3ubuntu2
libmupdf25.1,1.25.1+ds1-7
libmusicbrainz5cc2v5:amd64,5.1.0+git20150707-11build1
libmutter-17-0:amd64,49.0-2ubuntu5.3
libmwaw-0.3-3:amd64,0.3.22-1build1
libmysofa1:amd64,1.3.3+dfsg-1ubuntu1
libmysqlclient24:amd64,8.4.8-0ubuntu0.25.10.1
libmythes-1.2-0:amd64,2:1.2.5-2
libnamespace-clean-perl,0.27-2
libnautilus-extension4:amd64,1:49.0-1ubuntu2
libncurses-dev:amd64,6.5+20250216-2build1
libncurses6:amd64,6.5+20250216-2build1
libncursesw6:amd64,6.5+20250216-2build1
libndctl6:amd64,77-2.2ubuntu2
libndp0:amd64,1.9-1
libneon27t64:amd64,0.34.2-1build1
libneon27t64-gnutls:amd64,0.34.2-1build1
libnet-dbus-perl,1.2.0-2build4
libnet-domain-tld-perl,1.75-4
libnet-http-perl,6.23-1
libnet-ipv6addr-perl,1.02-1
libnet-netmask-perl,2.0002-2
libnet-smtp-ssl-perl,1.04-2
libnet-ssleay-perl:amd64,1.94-3
libnetaddr-ip-perl,4.079+dfsg-2build5
libnetfilter-conntrack3:amd64,1.1.0-1
libnetplan1:amd64,1.1.2-8ubuntu1~25.10.1
libnettle8t64:amd64,3.10.1-1
libnettle8t64:i386,3.10.1-1
libnewt0.52:amd64,0.52.25-1ubuntu1
libnfnetlink0:amd64,1.0.2-3
libnfs14:amd64,5.0.2-1build1
libnfsidmap1:amd64,1:2.8.3-1ubuntu3
libnftables1:amd64,1.1.5-1
libnftnl11:amd64,1.3.0-1
libnghttp2-14:amd64,1.64.0-1.1ubuntu1
libnice10:amd64,0.1.22-1
libnl-3-200:amd64,3.7.0-2build1
libnl-genl-3-200:amd64,3.7.0-2build1
libnl-route-3-200:amd64,3.7.0-2build1
libnm0:amd64,1.52.0-1ubuntu3.3
libnm0:i386,1.52.0-1ubuntu3.3
libnma-common,1.10.6-5build1
libnma-gtk4-0:amd64,1.10.6-5build1
libnma0:amd64,1.10.6-5build1
libnorm1t64:amd64,1.5.9+dfsg-3.1build2
libnotificationmanager1,4:6.4.5-0ubuntu4
libnotify-bin,0.8.6-2
libnotify4:amd64,0.8.6-2
libnpth0t64:amd64,1.8-3
libnsl2:amd64,1.3.0-3build3
libnspr4:amd64,2:4.36-1ubuntu2
libnss-mdns:amd64,0.15.1-4build1
libnss-mymachines:amd64,257.9-0ubuntu2.3
libnss-sss:amd64,2.10.1-2ubuntu5.1
libnss-systemd:amd64,257.9-0ubuntu2.3
libnss3:amd64,2:3.114-1ubuntu0.1
libntfs-3g89t64:amd64,1:2022.10.3-5
libntlm0:amd64,1.8-4
libnuma1:amd64,2.0.19-1
libnuma1:i386,2.0.19-1
libnumber-compare-perl,0.03-3
libnvme1t64,1.15-2
libobjc4:amd64,15.2.0-4ubuntu4
libodbc2:amd64,2.3.12-2ubuntu2
libodbccr2:amd64,2.3.12-2ubuntu2
libodfgen-0.1-1:amd64,0.1.8-3
libogg0:amd64,1.3.5-3build1
libogg0:i386,1.3.5-3build1
libokteta-l10n,5:0.26.23-2
libokteta3core0:amd64,5:0.26.23-2
libokteta3gui0:amd64,5:0.26.23-2
libokular6core4,4:25.08.1-0ubuntu2
libonig5:amd64,6.9.10-1
libonnx1t64:amd64,1.17.0-3build1
libonnxruntime-providers:amd64,1.21.0+dfsg-2
libonnxruntime1.21:amd64,1.21.0+dfsg-2
libopenal-data,1:1.24.2-1
libopenal1:amd64,1:1.24.2-1
libopenbabel7,3.1.1+dfsg-11ubuntu4
libopencc-data,1.1.9+ds1-2ubuntu0.1
libopencc1.1,1.1.9+ds1-2ubuntu0.1
libopenconnect5:amd64,9.12-3build1
libopencv-core410:amd64,4.10.0+dfsg-5ubuntu1
libopencv-imgproc410:amd64,4.10.0+dfsg-5ubuntu1
libopenexr-3-1-30:amd64,3.1.13-2
libopengl0:amd64,1.7.0-1build2
libopenh264-8:amd64,2.6.0+dfsg-2
libopeniscsiusr,2.1.11-1ubuntu3
libopenjp2-7:amd64,2.5.3-2.1
libopenjp2-7:i386,2.5.3-2.1
libopenmpt-modplug1:amd64,0.8.9.0-openmpt1-2build2
libopenmpt0t64:amd64,0.7.13-1build1
libopenni2-0:amd64,2.2.0.33+dfsg-18
libopus0:amd64,1.5.2-2
libopus0:i386,1.5.2-2
liborc-0.4-0t64:amd64,1:0.4.41-1
liborcus-0.20-0:amd64,0.20.1-2build2
liborcus-parser-0.20-0:amd64,0.20.1-2build2
libosinfo-1.0-0:amd64,1.12.0-3
libosinfo-l10n,1.12.0-3
libosmesa6:amd64,25.1.7-1ubuntu2
libostree-1-1:amd64,2025.6-1
libotf1:amd64,0.9.16-4build2
liboxygenstyle6-6:amd64,4:6.4.5-0ubuntu2
liboxygenstyleconfig6-6:amd64,4:6.4.5-0ubuntu2
libp11-kit0:amd64,0.25.5-3ubuntu1
libp11-kit0:i386,0.25.5-3ubuntu1
libpackage-stash-perl,0.40-1
libpackage-stash-xs-perl:amd64,0.30-1build5
libpackagekit-glib2-18:amd64,1.3.1-1ubuntu1
libpackagekitqt6-1:amd64,1.1.2-1
libpagemaker-0.0-0:amd64,0.0.4-1build4
libpam-cap:amd64,1:2.75-7ubuntu2
libpam-fprintd:amd64,1.94.5-2
libpam-gnome-keyring:amd64,48.0-4ubuntu0.2
libpam-kwallet-common,4:6.4.5-0ubuntu1
libpam-kwallet5,4:6.4.5-0ubuntu1
libpam-modules:amd64,1.7.0-5ubuntu2
libpam-modules-bin,1.7.0-5ubuntu2
libpam-pwquality:amd64,1.4.5-5
libpam-runtime,1.7.0-5ubuntu2
libpam-sss:amd64,2.10.1-2ubuntu5.1
libpam-systemd:amd64,257.9-0ubuntu2.3
libpam0g:amd64,1.7.0-5ubuntu2
libpanel-1-1:amd64,1.10.2-1
libpanel-common,1.10.2-1
libpango-1.0-0:amd64,1.56.3-1build1
libpango-1.0-0:i386,1.56.3-1build1
libpangocairo-1.0-0:amd64,1.56.3-1build1
libpangocairo-1.0-0:i386,1.56.3-1build1
libpangoft2-1.0-0:amd64,1.56.3-1build1
libpangoft2-1.0-0:i386,1.56.3-1build1
libpangomm-1.4-1v5:amd64,2.46.4-1build3
libpangomm-2.48-1t64:amd64,2.56.1-1
libpangoxft-1.0-0:amd64,1.56.3-1build1
libpaper-utils,2.2.5-0.3
libpaper2:amd64,2.2.5-0.3
libparams-classify-perl:amd64,0.015-2build6
libparams-util-perl,1.102-3build1
libparted-fs-resize0t64:amd64,3.6-5
libparted2t64:amd64,3.6-5
libpath-tiny-perl,0.148-1
libpath-utils1t64:amd64,0.6.2-3
libpathplan4:amd64,2.42.4-3build2
libpcap0.8t64:amd64,1.10.5-2ubuntu2
libpcaudio0:amd64,1.3-1
libpci3:amd64,1:3.14.0-1build1
libpciaccess-dev:amd64,0.18.1-1ubuntu2
libpciaccess0:amd64,0.18.1-1ubuntu2
libpciaccess0:i386,0.18.1-1ubuntu2
libpcre2-16-0:amd64,10.46-1
libpcre2-32-0:amd64,10.46-1
libpcre2-8-0:amd64,10.46-1
libpcre2-8-0:i386,10.46-1
libpcsclite1:amd64,2.3.3-1
libperl5.40:amd64,5.40.1-6build1
libperlio-gzip-perl,0.20-1build5
libperlio-utf8-strict-perl,0.010-1build4
libpgm-5.3-0t64:amd64,5.3.128~dfsg-2.1build1
libphodav-3.0-0:amd64,3.0-9build1
libphodav-3.0-common,3.0-9build1
libphonenumber8:amd64,8.13.51+ds-4.2ubuntu1
libphonon-l10n,4:4.12.0-5
libphonon4qt6-4t64:amd64,4:4.12.0-5
libpimcommon-data,4:25.08.1-0ubuntu1
libpinyin-data:amd64,2.8.1-1build3
libpinyin15:amd64,2.8.1-1build3
libpipeline1:amd64,1.5.8-1build1
libpipewire-0.3-0t64:amd64,1.4.7-3ubuntu2
libpipewire-0.3-common,1.4.7-3ubuntu2
libpipewire-0.3-dev:amd64,1.4.7-3ubuntu2
libpipewire-0.3-modules:amd64,1.4.7-3ubuntu2
libpixman-1-0:amd64,0.44.0-3
libpixman-1-0:i386,0.44.0-3
libpkcs11-helper1t64:amd64,1.30.0-1
libplacebo349:amd64,7.349.0-3
libplasma-geolocation-interface6:amd64,4:6.4.5-0ubuntu2
libplasma5support-data,4:6.4.5-0ubuntu2
libplasma5support6:amd64,4:6.4.5-0ubuntu2
libplasma6:amd64,6.4.5-0ubuntu1
libplasmaactivities6:amd64,6.4.5-0ubuntu1
libplasmaactivitiesstats1:amd64,6.4.5-0ubuntu1
libplasmaquick6:amd64,6.4.5-0ubuntu1
libplist-2.0-4:amd64,2.6.0-2build1
libplymouth5:amd64,24.004.60+git20250831.4a3c171d-0ubuntu1
libpmem1:amd64,1.13.1-1.1ubuntu3
libpmemobj1:amd64,1.13.1-1.1ubuntu3
libpng16-16t64:amd64,1.6.50-1ubuntu0.4
libpng16-16t64:i386,1.6.50-1ubuntu0.4
libpocketsphinx3:amd64,0.8.0+real5prealpha+1-15ubuntu5
libpod-parser-perl,1.67-1
libpolkit-agent-1-0:amd64,126-2
libpolkit-gobject-1-0:amd64,126-2
libpolkit-qt5-1-1:amd64,0.200.0-4
libpolkit-qt6-1-1:amd64,0.200.0-4
libpoppler-cpp2:amd64,25.03.0-10ubuntu0.1
libpoppler-glib8t64:amd64,25.03.0-10ubuntu0.1
libpoppler-qt6-3t64:amd64,25.03.0-10ubuntu0.1
libpoppler147:amd64,25.03.0-10ubuntu0.1
libpopt0:amd64,1.19+dfsg-2
libportal-gtk4-1:amd64,0.9.1-2
libportal1:amd64,0.9.1-2
libpostproc58:amd64,7:7.1.1-1ubuntu4.2
libpotrace0:amd64,1.16-2build1
libpowerdevilcore2:amd64,4:6.4.5-0ubuntu2
libppd2:amd64,2:2.1.1-0ubuntu1
libppd2-common,2:2.1.1-0ubuntu1
libppsdocument-4.0-5:amd64,48.0-1ubuntu1.25.10.3
libppsview-4.0-4:amd64,48.0-1ubuntu1.25.10.3
libpq5:amd64,17.9-0ubuntu0.25.10.1
libproc-processtable-perl:amd64,0.636-1build4
libproc2-0:amd64,2:4.0.4-8ubuntu3
libprocesscore10,4:6.4.5-0ubuntu1
libprotobuf-c1:amd64,1.5.1-1ubuntu1
libprotobuf-lite32t64:amd64,3.21.12-11ubuntu3.1
libprotobuf32t64:amd64,3.21.12-11ubuntu3.1
libproxy-tools,0.5.11-1
libproxy1-plugin-gsettings:amd64,0.5.11-1
libproxy1-plugin-networkmanager:amd64,0.5.11-1
libproxy1v5:amd64,0.5.11-1
libpskc0t64:amd64,2.6.12-1
libpsl5t64:amd64,0.21.2-1.1build1
libpst4t64:amd64,0.6.76-1.2
libptexenc1:amd64,2024.20240313.70630+ds-6ubuntu2
libpthreadpool0:amd64,0.0~git20240616.560c60d-1
libpulse-mainloop-glib0:amd64,1:17.0+dfsg1-2ubuntu3
libpulse0:amd64,1:17.0+dfsg1-2ubuntu3
libpulse0:i386,1:17.0+dfsg1-2ubuntu3
libpulsedsp:amd64,1:17.0+dfsg1-2ubuntu3
libpwquality-common,1.4.5-5
libpwquality1:amd64,1.4.5-5
libpython3-stdlib:amd64,3.13.7-1
libpython3.13:amd64,3.13.7-1ubuntu0.4
libpython3.13-minimal:amd64,3.13.7-1ubuntu0.4
libpython3.13-stdlib:amd64,3.13.7-1ubuntu0.4
libqaccessibilityclient-qt6-0:amd64,0.6.0-3
libqalculate-data,5.5.2-1ubuntu1
libqalculate23:amd64,5.5.2-1ubuntu1
libqca-qt5-2:amd64,2.3.10-1
libqca-qt5-2-plugins:amd64,2.3.10-1
libqca-qt6-2:amd64,2.3.10-1
libqca-qt6-plugins:amd64,2.3.10-1
libqcoro6core0t64:amd64,0.12.0-1ubuntu1
libqcoro6dbus0t64:amd64,0.12.0-1ubuntu1
libqgpgmeqt6-15:amd64,1.24.2-3ubuntu1
libqhull-r8.0:amd64,2020.2-6build1
libqmi-glib5:amd64,1.36.0-1
libqmi-proxy,1.36.0-1
libqmi-utils,1.36.0-1
libqmobipocket6-3:amd64,4:25.08.1-0ubuntu1
libqpdf30:amd64,12.2.0-1ubuntu0.1
libqrencode4:amd64,4.1.1-2
libqrtr-glib0:amd64,1.2.2-1ubuntu4
libqt5core5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5dbus5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5gui5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5multimedia5:amd64,5.15.17-1
libqt5multimedia5-plugins:amd64,5.15.17-1
libqt5multimediagsttools5:amd64,5.15.17-1
libqt5multimediawidgets5:amd64,5.15.17-1
libqt5network5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5printsupport5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5qml5:amd64,5.15.17+dfsg-1
libqt5qmlmodels5:amd64,5.15.17+dfsg-1
libqt5qmlworkerscript5:amd64,5.15.17+dfsg-1
libqt5quick5:amd64,5.15.17+dfsg-1
libqt5quickcontrols2-5:amd64,5.15.17+dfsg-1
libqt5quickshapes5:amd64,5.15.17+dfsg-1
libqt5quicktemplates2-5:amd64,5.15.17+dfsg-1
libqt5quickwidgets5:amd64,5.15.17+dfsg-1
libqt5script5:amd64,5.15.17+dfsg-1
libqt5scripttools5:amd64,5.15.17+dfsg-1
libqt5sql5-sqlite:amd64,5.15.17+dfsg-1ubuntu1
libqt5sql5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5svg5:amd64,5.15.17-1
libqt5texttospeech5:amd64,5.15.17-1
libqt5waylandclient5:amd64,5.15.17-3
libqt5waylandcompositor5:amd64,5.15.17-3
libqt5widgets5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5x11extras5:amd64,5.15.17-1
libqt5xml5t64:amd64,5.15.17+dfsg-1ubuntu1
libqt5xmlpatterns5:amd64,5.15.17-1
libqt6bluetooth6:amd64,6.9.2-1
libqt6bluetooth6-bin,6.9.2-1
libqt6concurrent6:amd64,6.9.2+dfsg-1ubuntu1
libqt6core5compat6:amd64,6.9.2-1
libqt6core6t64:amd64,6.9.2+dfsg-1ubuntu1
libqt6dbus6:amd64,6.9.2+dfsg-1ubuntu1
libqt6designer6:amd64,6.9.2-1
libqt6gui6:amd64,6.9.2+dfsg-1ubuntu1
libqt6help6:amd64,6.9.2-1
libqt6keychain1:amd64,0.15.0-1
libqt6labsplatform6:amd64,6.9.2+dfsg-1
libqt6multimedia6:amd64,6.9.2-1ubuntu1
libqt6multimediawidgets6:amd64,6.9.2-1ubuntu1
libqt6network6:amd64,6.9.2+dfsg-1ubuntu1
libqt6networkauth6:amd64,6.9.2-1
libqt6opengl6:amd64,6.9.2+dfsg-1ubuntu1
libqt6openglwidgets6:amd64,6.9.2+dfsg-1ubuntu1
libqt6positioning6:amd64,6.9.2-1
libqt6positioning6-plugins:amd64,6.9.2-1
libqt6positioningquick6:amd64,6.9.2-1
libqt6printsupport6:amd64,6.9.2+dfsg-1ubuntu1
libqt6qml6:amd64,6.9.2+dfsg-1
libqt6qmlmeta6:amd64,6.9.2+dfsg-1
libqt6qmlmodels6:amd64,6.9.2+dfsg-1
libqt6qmlnetwork6:amd64,6.9.2+dfsg-1
libqt6qmlworkerscript6:amd64,6.9.2+dfsg-1
libqt6quick6:amd64,6.9.2+dfsg-1
libqt6quickcontrols2-6:amd64,6.9.2+dfsg-1
libqt6quickshapes6:amd64,6.9.2+dfsg-1
libqt6quicktemplates2-6:amd64,6.9.2+dfsg-1
libqt6quickwidgets6:amd64,6.9.2+dfsg-1
libqt6sensors6:amd64,6.9.2-1
libqt6serialport6:amd64,6.9.2-1
libqt6shadertools6:amd64,6.9.2-1
libqt6sql6:amd64,6.9.2+dfsg-1ubuntu1
libqt6sql6-sqlite:amd64,6.9.2+dfsg-1ubuntu1
libqt6statemachine6:amd64,6.9.2-1
libqt6svg6:amd64,6.9.2-1
libqt6svgwidgets6:amd64,6.9.2-1
libqt6test6:amd64,6.9.2+dfsg-1ubuntu1
libqt6texttospeech6:amd64,6.9.2-1
libqt6uitools6:amd64,6.9.2-1
libqt6virtualkeyboard6:amd64,6.9.2+dfsg-1
libqt6waylandclient6:amd64,6.9.2-1
libqt6waylandcompositor6:amd64,6.9.2-1
libqt6webchannel6:amd64,6.9.2-1
libqt6webchannelquick6:amd64,6.9.2-1
libqt6webengine6-data,6.9.2+dfsg-2
libqt6webenginecore6:amd64,6.9.2+dfsg-2
libqt6webenginecore6-bin,6.9.2+dfsg-2
libqt6webenginequick6:amd64,6.9.2+dfsg-2
libqt6webenginewidgets6:amd64,6.9.2+dfsg-2
libqt6webview6:amd64,6.9.2-1
libqt6widgets6:amd64,6.9.2+dfsg-1ubuntu1
libqt6wlshellintegration6:amd64,6.9.2-1
libqt6xml6:amd64,6.9.2+dfsg-1ubuntu1
libquadmath0:amd64,15.2.0-4ubuntu4
libquickcharts1:amd64,6.17.0-0ubuntu1
